"YEAR_MONTH","SFDC_ACCOUNT_ID","SWIMLANE_MAP","AGE_IN_MONTHS","SUBSCRIBED_ROUTER_COUNT","TERM_MAP","CHURNED_ACCOUNT_FLAG","LOGIN_COUNT","TOTAL_MINUTES","Account_NCM_Permissions","Account_Subscription_Change_License","Account_Subscriptions","Dashboard_Clients_Tab","Devices_Remote_Connect_Connect_to_Device_UI","Devices_Subnav_Network_Interfaces","Devices_Interfaces_Interface_Details","Devices_Toggle_Image","Footer_Contact_Cradlepoint_Link","Footer_Knowledge_Base_Link","Groups_Add","Groups_Commands_Menu","Groups_Configuration_Edit","Groups_Dashboard","Groups_Firmware_Menu","Groups_Group_Data_Usage","Groups_Settings","Groups_Refresh_Button","Notifications","Help_Panel_Button","NetCloud_Perimeter","Network_Interfaces_Commands_Menu","Network_Interfaces_Export_Menu","Network_Interfaces_Filter_All","Reports_Report_Type_Data_Usage","Reports_Report_Type_Signal_Quality","Reports_Run_Report_Button","Routers_Commands_Ping","Routers_Commands_Reboot","Routers_Commands_Restore_to_Defaults","Routers_Commands_Speed_Test","Routers_Commands_Unregister","Routers_Commands_Menu","Routers_Configuration_Edit","Routers_Configuration_Resume_Updates","Routers_Configuration_Summary","Routers_Configuration_Menu","Routers_Device_Dashboard_Link","Routers_Firmware_Retry_Upgrade","Routers_Move","Routers_NetCloud_OS_Menu","Routers_Remote_Connect_Console","Routers_Remote_Connect_Menu","Scheduler_Subnav_Schedules","Scheduler_Tasks_Add","Scheduler_Tasks_Edit","Churn_Probability"
2020-10-01,"0015000000LdJeNAAV","110000",725,1293,"111",0,392,2728,4,0,0,0,5,20,0,1,0,0,6,0,4,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,34,0,340,0,424,19,14,0,54,49,0,10,5,25,60,0,0,0,-1.02554683495404e-17
2020-10-01,"00150000014yWYBAA2","010100",635,2411,"100",0,658,2085,14,16,28,6,13,0,3,11,0,0,6,0,0,4,3,0,0,1,7,0,7,0,0,0,0,0,0,0,1,0,8,1,18,137,9,5,195,208,0,78,3,1,28,0,0,0,-9.12356128146552e-18
2020-03-01,"0015000000un8meAAA","001000",630,4118,"010",0,848,1614,7,0,3,2,0,6,1,1,0,0,6,2,2,17,0,0,12,28,55,0,6,0,0,0,52,4,14,14,149,1,0,7,192,17,5,27,82,71,0,17,8,1,2,0,0,0,-8.11633746322649e-18
2020-05-01,"0013800001GMnnsAAD","001100",613,2200,"111",0,477,2319,1,0,0,0,3,0,0,6,0,0,2,1,3,8,2,0,1,0,2,1,10,0,0,0,0,0,0,0,13,0,3,1,48,125,18,0,221,153,8,4,16,137,176,0,0,0,-9.20812905091939e-18
2021-01-01,"00138000017eF75AAE","111100",614,1316,"110",0,3210,46481,55,31,124,19,783,1491,7,12,1,1,88,23,31,23,102,1,4,142,120,9,237,64,4,2,0,0,0,858,159,26,738,31,3275,1927,72,101,4231,1808,0,244,130,941,2436,6,3,0,-4.90926743701436e-18
2020-05-01,"0015000000UvEZMAA3","110000",675,15608,"110",0,765,2736,2,0,0,2,66,17,1,0,0,0,3,4,19,3,2,0,0,1,1,3,8,0,0,0,1,0,0,12,44,7,3,0,126,5,4,3,7,98,0,148,2,348,501,0,0,0,-9.07151957718622e-18
2020-06-01,"00138000017fopHAAQ","001100",113,100,"111",0,64,319,0,1,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,11,6,1,38,7,0,1,5,0,45,0,0,0,-9.43797991148632e-18
2020-06-01,"00138000018d13xAAA","001100",679,902,"111",0,228,672,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,6,69,0,0,1,0,2,0,0,0,-9.75998795671451e-18
2020-05-01,"0015000000b5eSRAAY","000000",686,2371,"000",0,213,1995,3,0,0,3,37,4,0,1,0,0,5,1,5,2,2,0,3,0,4,0,9,0,0,0,0,0,0,0,23,0,0,0,43,0,2,0,7,360,0,13,9,37,88,0,0,0,-1.00646487671829e-17
2020-06-01,"0013800001D9GEsAAN","110000",73,1340,"110",0,26,171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,48,0,0,0,0,0,0,-7.88973920917702e-18
2020-07-01,"0015000000esWLsAAM","100100",685,2256,"000",0,180,941,1,0,1,5,38,0,3,4,0,0,3,2,48,11,7,1,1,0,6,0,6,0,0,0,0,1,0,0,1,0,0,0,28,12,6,2,48,97,0,42,8,7,54,0,0,0,-9.85756615223821e-18
2020-09-01,"0013800001NuHBtAAN","001000",73,918,"110",0,90,283,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,9,0,21,20,4,17,21,0,0,0,0,0,-9.37075937679222e-18
2020-07-01,"0015000000aeZKcAAM","101000",703,5798,"110",0,95,287,17,0,8,0,0,5,1,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,0,2,0,0,0,0,0,-8.27354677823688e-18
2020-09-01,"0013800001JxFkYAAV","001100",617,1075,"111",0,36,309,4,0,1,1,3,7,0,0,0,0,2,0,1,2,0,0,1,0,2,0,8,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,2,5,0,2,3,2,8,0,0,0,-9.68409380464052e-18
2020-02-01,"0015000000VXfhsAAD","111100",677,3369,"111",0,807,2359,4,0,0,2,21,2,5,39,0,0,4,1,11,5,0,0,1,2,19,12,0,0,1,0,0,0,0,0,4,0,0,0,18,38,2,1,77,121,0,260,7,1,22,0,0,0,-9.51821087225024e-18
2021-04-01,"0015000000mOeHGAA0","101100",666,2437,"000",0,302,2791,4,0,0,0,133,27,0,1,0,0,6,5,167,26,7,0,2,0,13,2,118,4,2,0,0,0,0,15,11,8,1,2,81,62,10,39,209,38,0,14,14,2,127,0,0,0,-8.80589004492727e-18
2020-02-01,"0015000000VXYgvAAH","101000",694,2048,"111",0,63,4813,4,0,4,8,8,71,0,3,0,0,0,1,10,4,6,1,10,3,13,6,24,14,3,2,1,3,0,11,139,48,133,28,428,133,18,13,290,341,4,84,19,122,167,0,1,0,-7.52111047053194e-18
2020-03-01,"0015000000oku1fAAA","111100",690,1421,"111",0,223,2594,4,0,3,0,48,7,1,0,0,0,46,1,72,30,3,0,2,68,2,0,4,0,0,0,0,0,0,5,19,0,43,1,86,13,39,13,93,64,4,36,9,7,67,0,0,0,-9.50086363749047e-18
2020-05-01,"0015000000r7pd9AAA","001000",642,5474,"000",0,94,480,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,3,0,1,0,0,0,0,0,5,0,1,0,0,0,2,6,6,0,13,5,0,7,0,0,0,0,0,0,-9.39135921806944e-18
2020-06-01,"0013800001PV4MQAA1","100100",724,1409,"111",0,502,2722,0,0,0,6,40,8,0,0,0,0,5,5,28,18,4,3,0,0,3,0,6,8,0,0,0,0,0,3,11,6,0,0,29,124,44,5,254,214,0,68,14,23,93,0,0,0,-9.29378102254574e-18
2021-05-01,"0013800001EkTpvAAF","111000",89,1166,"110",0,106,1499,3,0,1,0,1,3,0,7,0,0,6,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,8,8,5,33,0,71,71,6,12,152,102,2,20,17,9,21,0,0,0,-9.3794329941721e-18
2021-05-01,"0015000000iT5SYAA0","110000",680,1110,"111",0,88,1479,0,0,0,0,0,4,0,0,0,0,1,5,2,4,6,0,0,0,5,0,11,0,4,1,0,0,0,19,22,0,1,1,62,7,5,0,31,170,2,15,11,2,7,0,2,0,-9.01730946856194e-18
2021-04-01,"00138000017e9gyAAA","111000",643,1557,"111",0,253,2737,3,10,31,72,2,8,0,0,0,0,3,5,24,6,6,0,1,11,6,0,7,0,0,0,0,0,0,0,1,0,1,0,7,1398,2,3,1521,91,3,30,9,0,7,0,0,0,-8.71590126461097e-18
2021-04-01,"0013800001QB380AAD","111100",676,1141,"111",0,584,2223,32,24,26,5,15,9,1,2,0,0,11,1,18,9,4,0,1,1,18,2,178,0,0,0,0,0,0,2,5,2,0,1,31,19,12,4,82,63,6,66,19,0,48,0,0,0,-9.2818547986484e-18
2020-03-01,"0015000000YXrtBAAT","110000",681,2616,"001",0,874,3707,0,0,0,0,0,5,0,0,0,0,1,1,6,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,36,37,0,0,2,9,3,0,13,1,0,0,0,0,0,-8.95442574255778e-18
2020-04-01,"0015000000qcgkHAAQ","111000",643,10125,"111",0,1708,17704,0,0,1,2,271,144,1,13,0,0,1,2,11,18,12,0,0,5,11,4,8,155,0,2,0,0,0,11,182,183,0,0,493,1213,110,144,3015,837,2,564,24,1149,1886,0,0,0,-7.87347617658973e-18
2021-01-01,"0015000000VXfhsAAD","111100",677,4500,"111",0,377,1045,0,0,1,0,44,2,0,2,0,0,3,0,9,0,0,0,0,0,7,1,1,0,0,0,0,0,0,6,3,0,0,0,23,16,4,6,35,31,0,44,5,3,49,0,0,0,-1.07899800205757e-17
2020-01-01,"0015000000VXYgvAAH","111000",694,2080,"111",0,73,6546,10,0,1,21,13,8,0,0,0,0,5,3,10,10,5,0,5,6,14,3,17,1,2,0,0,0,0,5,117,42,127,248,620,229,50,50,530,392,1,124,34,159,195,0,1,0,-8.33100949337862e-18
2021-02-01,"00138000017eesEAAQ","001100",695,967,"110",0,7,168,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,3,12,1,2,28,1,1,0,4,3,12,0,0,0,-9.41521166586412e-18
2020-05-01,"0013800001CxWADAA3","001000",96,112,"110",0,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0.00333333333333333
2021-02-01,"0015000000oK2ekAAC","110000",655,3477,"111",0,405,862,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,51,0,6,0,71,0,3,2,9,73,1,8,2,0,8,0,0,0,-1.04115934623783e-17
2021-02-01,"0015000000qcgkHAAQ","111100",643,11795,"111",0,3083,43369,1,116,124,3,426,84,1,22,1,0,0,4,46,6,0,0,1,2,10,5,22,107,0,0,0,0,0,44,409,75,13,3,598,2642,262,574,6718,2450,30,979,104,2697,4356,2,0,0,-5.33210628428371e-18
2021-03-01,"0013800001COoOfAAL","000000",657,1215,"000",0,35,1115,0,0,0,2,0,1,0,6,0,0,2,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,317,1,0,0,348,1,0,0,1,14,0,8,2,0,11,0,0,0,-9.13765590970783e-18
2021-03-01,"0015000000LdJeNAAV","110000",725,1302,"111",0,714,6042,8,0,1,0,8,15,0,2,0,0,0,0,7,1,0,0,0,1,12,1,5,2,0,0,0,0,0,1,55,2,337,0,464,13,17,0,44,29,5,59,16,861,963,0,0,0,-8.91431026217582e-18
2020-12-01,"0013800001TB98NAAT","100000",606,1397,"000",0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01
2021-03-01,"0015000000xQ6A9AAK","111100",648,7529,"111",0,493,1861,12,0,4,2,40,43,0,18,0,0,2,0,17,7,5,0,0,0,20,7,28,1,2,0,0,0,0,9,4,1,7,4,107,28,15,5,113,150,2,11,29,8,53,0,0,0,-9.90201844131011e-18
2020-02-01,"00138000018bLXRAA2","000100",137,2,"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221290780594937
2020-11-01,"0015000000d2OQgAAM","111000",672,1450,"110",0,684,2501,0,0,0,0,0,38,126,17,0,0,0,0,0,4,0,0,0,0,3,1,1,3,3,0,0,0,0,2,45,0,68,0,138,68,3,5,185,347,1,21,4,0,14,0,0,0,-9.40111703762181e-18
2020-08-01,"00138000018aGz0AAE","101100",705,4354,"111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000855088160503786
2020-08-01,"0015000000VXfhsAAD","111100",677,4143,"111",0,611,1630,3,0,3,3,39,1,1,7,0,0,4,0,22,1,0,0,0,0,2,1,1,0,0,0,1,5,0,0,4,0,0,15,44,7,5,0,26,78,0,129,3,0,63,0,0,0,-9.75998795671451e-18
2021-06-01,"0013800001S3rtEAAR","001100",603,3308,"110",0,2545,7839,4,0,0,0,0,7,0,5,0,0,2,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,0,0,795,15,13,0,1127,17,63,7,160,954,0,204,3,0,18,0,0,0,-9.30353884209811e-18
2020-11-01,"00138000015tWKeAAM","001000",616,5693,"110",0,425,2724,1,0,0,0,0,133,2,5,0,0,7,0,6,13,3,0,0,0,4,2,5,37,8,1,0,0,0,36,3,9,0,0,120,1,45,5,95,87,15,200,46,0,0,1,5,0,-8.70397504071363e-18
2020-05-01,"00138000015tf2hAAA","111100",659,7075,"000",0,287,2376,6,0,4,1,22,30,0,2,0,0,10,0,20,12,4,6,2,3,3,1,3,0,3,0,0,0,0,0,122,1,0,1,195,12,8,19,59,54,1,622,16,5,28,0,0,0,-9.69059901767544e-18
2020-06-01,"0013800001U62buAAB","101100",45,2678,"110",0,3,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158333333333333
2021-05-01,"0015000000xytWjAAI","111100",667,1154,"110",0,255,4801,5,0,3,0,227,4,3,7,0,0,30,5,135,15,9,0,10,3,30,1,17,0,0,0,0,0,0,9,9,0,76,5,119,300,25,49,802,101,4,59,23,58,337,0,0,0,-8.3396831107585e-18
2020-01-01,"0015000000d2TjcAAE","001100",120,1265,"000",0,251,550,0,0,0,14,0,4,0,0,0,0,0,0,1,1,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,5,12,2,3,0,7,27,2,3,1,4,8,0,0,0,-9.77950359581925e-18
2020-08-01,"0015000000qcgkHAAQ","111000",643,10923,"111",0,2616,28842,12,3,46,5,432,62,0,11,0,1,5,3,113,14,5,0,4,17,25,5,18,71,0,1,0,0,0,27,193,49,115,0,407,2262,163,318,5258,2298,13,718,64,2071,3314,1,1,0,-6.37727717855974e-18
2021-06-01,"0015000000w4IPUAA2","000000",527,31047,"111",0,5329,14031,5,0,1,0,15,26,0,29,0,1,4,8,3,34,3,0,3,1,20,6,18,23,0,1,0,0,0,10,155,1,13,0,291,29,224,18,393,2089,46,120,88,797,1048,0,1,0,-7.66314095512755e-18
2020-10-01,"0015000000VXfhsAAD","111100",677,4309,"111",0,787,2403,2,0,8,0,49,0,3,6,0,0,9,0,22,5,0,0,0,0,6,4,2,0,0,0,0,0,0,0,1,0,0,2,12,2,3,1,21,131,0,312,5,0,57,0,0,0,-1.05330241056967e-17
2020-11-01,"00138000019uTIxAAM","000100",635,3432,"001",0,156,756,4,0,1,5,0,11,0,6,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,5,23,20,0,62,16,4,40,5,0,0,0,0,0,-9.80444024578642e-18
2020-12-01,"0015000000dqXGbAAM","100000",676,1102,"111",0,361,1269,2,0,3,0,12,15,0,2,0,0,0,2,3,1,16,0,0,129,7,0,3,10,0,0,0,0,0,0,4,0,32,0,28,0,8,0,37,135,1,30,8,0,30,0,0,0,-9.55290534176978e-18
2020-12-01,"0015000000Zht72AAB","001000",675,8972,"110",0,227,381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,25,0,19,0,0,0,0,0,0,-9.2146342639543e-18
2020-12-01,"001500000134gVCAAY","001000",135,1138,"000",0,321,642,3,0,2,0,0,1,0,4,0,1,0,0,4,2,0,0,0,0,5,2,0,0,0,0,0,0,0,2,1,0,0,0,4,1,2,0,8,73,0,2,0,0,0,0,0,0,-9.21138165743684e-18
2020-06-01,"0013800001SqQLxAAN","001000",602,2002,"110",0,653,5584,1,0,1,3,158,18,0,0,0,0,67,0,8,19,2,1,1,0,10,2,27,19,2,0,0,0,0,3,10,3,2,0,29,107,7,27,376,448,4,501,17,14,213,0,0,0,-8.52833428877098e-18
2021-05-01,"0013800001Cx8NTAAZ","100000",631,1128,"100",0,190,1889,1,0,3,0,278,0,0,0,0,0,1,3,0,9,0,0,4,0,1,2,3,0,0,0,0,0,0,0,3,14,15,0,66,4,56,8,112,60,0,28,7,1,279,0,0,0,-8.01116985249539e-18
2020-09-01,"0013800001GMnnsAAD","001100",613,2201,"111",0,680,3166,8,0,2,4,12,51,2,1,0,0,10,5,24,11,7,1,3,1,1,6,18,50,0,1,0,0,0,11,38,0,3,0,79,68,14,4,180,205,0,12,6,117,208,1,1,0,-8.7961322253749e-18
2020-09-01,"0013800001QCzj3AAD","100000",604,72,"000",0,241,1154,5,0,1,9,15,9,0,0,0,0,3,0,0,1,1,0,0,0,10,0,8,1,0,0,0,0,0,0,0,0,3,0,5,24,1,12,91,42,0,5,9,164,192,0,0,0,-9.68843061333047e-18
2020-07-01,"0015000000QTE9IAAX","001100",693,1598,"111",0,185,691,0,0,0,0,87,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,2,0,2,29,17,5,1,41,37,3,42,9,0,100,0,0,0,-9.9703231781767e-18
2020-09-01,"0013800001TBNDiAAP","100000",604,1453,"111",0,421,1602,8,0,8,3,5,11,0,10,0,0,2,1,17,41,13,6,0,0,9,4,6,4,0,0,0,0,0,0,5,0,13,1,31,8,1,3,23,138,0,36,9,0,11,0,0,0,-1.00874170128051e-17
2020-03-01,"0013800001Cx8NTAAZ","100000",631,1120,"100",0,446,4874,0,0,0,3,733,6,0,0,0,0,0,0,0,5,0,3,2,0,3,0,6,0,5,1,4,4,2,10,2,0,191,0,252,69,24,5,251,105,0,3,99,11,788,0,0,0,-6.32848808079789e-18
2021-03-01,"0015000000SDRCMAA5","111100",693,5091,"111",0,291,5209,7,0,0,0,0,11,4,41,0,0,1,3,57,2,8,0,2,1,6,2,11,0,0,0,0,0,0,9,9,1,1,51,89,10,9,6,70,159,4,120,24,2,13,0,0,0,-9.30570724644308e-18
2020-05-01,"0015000000UxtaTAAR","001100",697,14,"000",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.57316476354386e-18
2020-06-01,"0013t00001UuYhDAAV","101000",609,19,"110",0,24,195,1,0,1,1,0,2,0,1,0,0,0,0,3,2,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,2,0,0,2,0,0,0,-8.68012259291895e-18
2021-04-01,"0013800001JyjzWAAR","001100",610,1057,"111",0,13,495,0,0,0,0,11,6,0,0,0,1,2,0,2,4,0,0,0,0,1,0,5,1,0,0,0,0,0,0,1,1,0,4,11,6,10,14,61,14,0,33,6,4,14,0,0,0,-9.83696631096098e-18
2021-04-01,"0015000000d518PAAQ","110000",165,1102,"111",0,334,2093,1,3,4,0,194,2,2,2,0,0,3,2,33,1,4,0,0,4,5,0,4,0,0,0,0,0,0,1,17,1,11,0,35,43,33,2,170,36,7,60,13,0,252,0,0,0,-8.84708972748172e-18
2020-03-01,"0013800001Lm6NdAAJ","111000",603,1547,"110",0,668,2164,9,0,3,1,141,10,18,9,0,0,15,5,13,20,12,1,6,2,0,0,6,1,0,0,0,0,0,0,71,1,5,0,154,5,5,1,48,113,0,38,7,1,167,0,0,0,-8.57712338653283e-18
2020-03-01,"0015000000kjWrtAAE","111000",654,671,"100",0,12,1136,0,0,0,0,0,3,0,4,0,0,0,0,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,11,19,9,1,34,286,1,62,3,0,0,0,0,0,-9.09103521629095e-18
2021-01-01,"0015000000bpNJSAA2","001100",666,3747,"111",0,578,3122,0,0,0,0,30,43,2,0,0,0,6,3,15,6,2,0,2,0,9,2,6,6,0,0,0,0,0,3,7,19,0,0,64,6,192,2,379,54,8,336,74,2,55,0,1,0,-9.2146342639543e-18
2021-01-01,"0015000000d4usgAAA","000000",711,2402,"110",0,200,720,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,82,1,34,0,141,0,1,0,3,44,0,6,2,2,13,0,0,0,-9.74480912629971e-18
2021-01-01,"0015000000VWzxWAAT","111100",184,7112,"111",0,739,6255,0,0,3,1,12,9,2,5,0,1,1,1,16,2,0,0,0,0,3,0,2,4,0,0,0,0,0,1,70,2,103,102,374,124,86,3,344,662,2,480,34,2,51,0,0,0,-8.97177297731755e-18
2021-02-01,"0013800001TB98NAAT","100000",606,1397,"000",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887121212121212
2021-02-01,"0015000000QVOnOAAX","111100",709,16091,"111",0,5991,28670,27,9,13,10,117,169,34,185,3,3,10,11,80,59,8,0,4,0,228,20,116,28,8,0,0,0,0,97,401,4,435,136,1540,1002,44,68,1758,2030,5,374,169,841,1797,0,0,0,-6.06719535722888e-18
2020-01-01,"00138000017eesEAAQ","001100",695,348,"110",0,34,155,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1,6,0,0,0,6,11,0,4,2,0,25,0,0,0,-9.67650438943313e-18
2020-01-01,"0013800001EmbKRAAZ","111100",692,1148,"111",0,407,3157,10,0,17,19,457,21,0,0,0,0,1,3,9,24,23,1,0,0,9,0,129,4,4,0,1,0,0,0,8,0,0,1,50,43,24,3,129,56,5,13,22,15,493,0,0,0,-8.26053635216706e-18
2020-04-01,"0015000000drIdcAAE","111100",680,2679,"110",0,90,1432,4,0,0,0,16,30,0,2,0,1,0,0,0,0,1,0,0,0,10,2,5,3,1,0,0,0,0,8,33,0,0,1,98,19,0,1,51,100,0,27,2,58,147,0,0,0,-9.5810945982544e-18
2020-01-01,"00138000018bLXRAA2","000100",137,2,"100",0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122777777777778
2020-02-01,"0013800001CxWADAA3","001000",96,104,"100",0,29,66,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,18,0,0,0,0,2,0,0,1,0,0,0,0,0,0.00958333333333333
2020-01-01,"0013800001K0BAeAAN","101000",617,1538,"000",0,1300,5351,11,0,1,11,33,20,0,0,1,0,3,1,22,6,0,0,0,381,54,4,17,2,5,1,0,7,6,2,53,1,48,0,161,187,37,19,418,460,1,85,37,185,255,0,1,0,-7.85070793096754e-18
2021-02-01,"0015000000pHxQdAAK","101100",661,2182,"111",0,344,3272,6,2,10,0,51,4,40,2,0,0,4,0,14,3,1,0,0,0,15,1,4,0,2,0,0,0,0,2,25,5,0,5,46,152,101,4,418,214,22,512,45,0,57,0,0,0,-9.22547628567916e-18
2021-03-01,"0013800001COY3KAAX","000000",685,2019,"110",0,652,7148,1,1,1,6,1,87,0,17,0,0,6,3,55,5,8,0,13,1,6,1,41,5,0,0,0,0,0,434,63,2,232,0,893,118,38,8,304,136,6,22,23,194,257,0,0,0,-7.87130777224476e-18
2021-03-01,"0015000000euq7bAAA","111100",654,20224,"110",0,1690,8416,0,0,0,1,1,53,7,17,0,0,5,4,28,18,4,0,1,11,11,0,29,0,25,2,0,0,0,5,158,4,14,2,297,159,366,15,901,622,13,477,53,9,31,0,0,0,-8.1304320914688e-18
2020-07-01,"0015000000tqSUIAA2","110000",647,2113,"110",0,229,1401,0,0,2,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,1,10,0,0,110,128,2,1,1,12,132,8,10,15,10,70,0,0,0,-1.00548909476306e-17
2020-08-01,"0013800001EjYevAAF","001000",92,1500,"100",0,75,183,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0.005
2021-06-01,"0013t00001UvhLQAAZ","000100",602,3178,"000",0,216,1296,5,4,8,0,30,60,0,4,0,0,9,8,44,4,0,0,2,0,1,0,0,15,0,0,0,0,0,0,2,2,1,0,29,2,13,21,65,89,0,7,1,2,17,0,0,0,-9.51170565921533e-18
2021-06-01,"0015000000qarBPAAY","111000",641,1053,"110",0,122,413,1,0,6,0,0,5,0,2,0,1,2,0,2,32,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,32,0,11,7,0,0,0,0,0,-9.38376980286204e-18
2020-10-01,"0015000000sDmNIAA0","001100",671,673,"000",0,207,521,2,0,0,0,0,6,1,1,0,0,2,1,1,3,1,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,215,0,32,3,0,3,0,0,0,-9.34040171596262e-18
2020-11-01,"0013800001SH4DTAA1","001000",87,1015,"111",0,59,357,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,13,0,0,52,47,0,5,4,0,1,0,0,0,-9.6483151329485e-18
2020-04-01,"0015000000U89HVAAZ","110000",687,1570,"000",0,1436,10319,1,0,9,3,19,56,0,4,0,1,7,2,148,4,3,0,5,0,40,3,8,7,0,0,0,0,0,2,98,4,0,0,182,532,10,15,918,1005,0,15,3,1337,1539,0,0,0,-8.30607284341145e-18
2020-12-01,"00150000013uAb0AAE","101100",617,2150,"110",0,842,3309,6,8,35,1,5,15,2,18,0,0,12,2,12,7,2,0,1,1,3,1,16,0,0,0,0,0,0,0,3,1,0,3,11,12,3,18,56,96,0,48,7,0,10,0,0,0,-9.89659743044768e-18
2021-01-01,"0013800001JyPOoAAN","001100",616,1553,"010",0,23,46,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0,4,0,0,0,0,0,-6.60170702826424e-18
2021-05-01,"0013800001Lm6NdAAJ","110000",603,1293,"110",0,1251,4410,0,10,12,0,412,19,5,6,0,1,0,0,0,1,0,0,0,0,2,0,2,24,0,0,0,0,0,1,86,1,137,0,290,7,6,1,88,475,0,32,4,0,465,0,0,0,-8.45569274321445e-18
2020-09-01,"0015000000SDp91AAD","001000",683,43222,"000",0,244,5377,4,0,1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,7,0,0,0,0,2,799,12,0,0,899,0,14,2,18,70,0,5,32,0,21,0,0,0,-9.10838245105072e-18
